title,description,url,company,rating,skills,location,salary_min,salary_max
Senior Warehouse Tech,Maintains positive relations with external or internal customers and vendors. Accomplish all warehouse duties and functions in a quality manner with 100%...,"https://www.glassdoor.co.uk/job-listing/senior-warehouse-tech-encore-global-JV_IC3283577_KO0,21_KE22,35.htm?jl=1009259241431",Encore Global,3.2,"Microsoft Office, Warehouse experience, Communication skills",Europe,542776000,876792000
Customer service representative Canterbury Contact Centre,"You will be the first point of contact for our Aftersales customers responsible for incoming calls, managing and booking their vehicles in for all aspects of...","https://www.glassdoor.co.uk/job-listing/customer-service-representative-canterbury-contact-centre-marshall-motor-group-JV_IC2689276_KO0,57_KE58,78.htm?jl=1009329303316",Marshall Motor Group,3.1,Customer service,Europe,584528000,759886400
Property Investment Associate,Collaborate across teams - with colleagues in product and growth to enhance our property assessment and sourcing technological stack....,"https://www.glassdoor.co.uk/job-listing/property-investment-associate-getground-JV_IC2671300_KO0,29_KE30,39.htm?jl=1009338766006",GetGround,3.5,Microsoft Excel,Europe,1148180000,1899716000
Executive Assistant/HR Assistant - 6 month FTC,Prior experience working in a fast-paced startup experience is a plus. Support with payroll processing and benefits administration....,"https://www.glassdoor.co.uk/job-listing/executive-assistant-hr-assistant-6-month-ftc-floww-JV_IC2671300_KO0,44_KE45,50.htm?jl=1009332822179",Floww,4.2,"Financial services, Communication skills",Europe,876792000,1189932000
Customer Service Assistant,"Customer-centric attitude, with the dedication & problem solving skills to reach efficient solutions that customers are happy with....","https://www.glassdoor.co.uk/job-listing/customer-service-assistant-safetag-tracking-JV_IC3377045_KO0,26_KE27,43.htm?jl=1009335795691",Hidden for privacy reasons,0.0,"Internet of things, Customer service, English, Organisational skills, SaaS",Europe,521900000,584528000
Tech Lead,Translates business and product goals to engineering activities with good cost-benefit analysis. A strong experience in building complex products and high...,"https://www.glassdoor.co.uk/job-listing/tech-lead-no-paper-menu-JV_IC2671300_KO0,9_KE10,23.htm?jl=1005824176470",No Paper Menu,4.0,"Kanban, Continuous improvement, Software development, Agile",Europe,1210808000,2296360000
People Tech Product Manager,Excellent interpersonal and communication skills both with technical and non-technical audiences. Reporting to the People Technology Product Owner this role is...,"https://www.glassdoor.co.uk/job-listing/people-tech-product-manager-wpp-JV_IC2671300_KO0,27_KE28,31.htm?jl=1009174543307",WPP,3.6,"Software deployment, HRIS, Leadership, Communication skills, Workday",Europe,1148180000,1628328000
"Finance Associate (£37,500 - £42,500)","Daily reconciliation:Using Xero to complete cash reconciliations, including reconciling our integrated expense solutions and ensuring that all expenses are...","https://www.glassdoor.co.uk/job-listing/finance-associate-37-500-42-500-vita-mojo-JV_IC2671300_KO0,31_KE32,41.htm?jl=1009303779827",Vita Mojo,4.4,"Hospitality, Microsoft Excel, Xero, Accounting, Communication skills",Europe,793288000,897668000
Remote Services Technician,"Develop and maintain technical documentation, such astroubleshooting guides and FAQs, to support both internal teams and customers....","https://www.glassdoor.co.uk/job-listing/remote-services-technician-hark-JV_IC3414359_KO0,26_KE27,31.htm?jl=1009324287714",Hark,5.0,"Operating systems, Internet of things, Technical support, Machine learning, JavaScript",Europe,626280000,814164000
Customer Care Resolutions Advisor,Collaborate with other departments to ensure complaints are resolved to the satisfaction of our customers. Address customer complaints and issues in a timely...,"https://www.glassdoor.co.uk/job-listing/customer-care-resolutions-advisor-so-energy-JV_IC2671300_KO0,33_KE34,43.htm?jl=1009251760415",So Energy,3.5,"Customer service, Analysis skills, IT, Customer support, Communication skills",Europe,626280000,814164000
Support Specialist,"Our newest product, Automated Lab Reports, is already saving countless hours of doctor time for practices across the country too. Have worked in the NHS....","https://www.glassdoor.co.uk/job-listing/support-specialist-healthtech-1-JV_IC2671300_KO0,18_KE19,31.htm?jl=1009285512673",Hidden for privacy reasons,0.0,"French, IT",Europe,584528000,730660000
Project Assistant - Design Agency,Sick pay for children: We now offer sick pay for those who need time off to look after their sick children. Thrive in a fast-paced environment and excel at time...,"https://www.glassdoor.co.uk/job-listing/project-assistant-design-agency-strafe-creative-JV_IC3527944_KO0,31_KE32,47.htm?jl=1009308472339",Strafe Creative,,"Google Suite, Google Docs, WordPress, HubSpot, Figma",Europe,417520000,542776000
Junior PMO Analyst,You will work with the Head of Project Operations and the Project Operations team to ensure solution delivered to customers are developed in accordance with...,"https://www.glassdoor.co.uk/job-listing/junior-pmo-analyst-clearcourse-JV_IC3376957_KO0,18_KE19,30.htm?jl=1009332814908",ClearCourse,3.7,"Power BI, Azure, Waterfall, Project management, Agile",Europe,855916000,897668000
Fraud Prevention Specialist,"Assist with victim reports from customers. Guide the Financial Crime team as a fraud subject matter expert. Manage the fraud input for complaints, particularly...","https://www.glassdoor.co.uk/job-listing/fraud-prevention-specialist-countingup-JV_IC2671300_KO0,27_KE28,38.htm?jl=1009327318388",Countingup,4.7,"Analysis skills, Financial services, Communication skills",Europe,647156000,939420000
Company Secretary,"To run the Ki group company secretarial function working, as necessary, with the In House Counsel – Head of Corporate and Commercial and the General Counsel and...","https://www.glassdoor.co.uk/job-listing/company-secretary-brit-group-services-JV_IC2671300_KO0,17_KE18,37.htm?jl=1009312116519",Brit Group Services,4.3,,Europe,730660000,1127304000
Laboratory Technician,"Bursaries are available for the children of teachers employed by the School. Applicants must undergo child protection screening, including checks with past...","https://www.glassdoor.co.uk/job-listing/laboratory-technician-ecole-jeannine-manuel-uk-JV_IC2671300_KO0,21_KE22,46.htm?jl=1009241428620",Ecole Jeannine Manuel - UK,2.9,"French, English",Europe,584528000,626280000
Junior Technical Consultant,Assist and support customer success by effectively handling assigned service tickets or requests as raised by airport customers....,"https://www.glassdoor.co.uk/job-listing/junior-technical-consultant-gentrack-JV_IC2671300_KO0,27_KE28,36.htm?jl=1009314691901",Gentrack,3.9,"Oracle, C#, Microsoft SQL Server, .NET, SQL",Europe,1210808000,1544824000
Night Porter,"Ensuring that the building entrances/exits are secure out of hours to prevent unauthorised access. Understanding and following our health and safety policy,...","https://www.glassdoor.co.uk/job-listing/night-porter-scape-JV_IC3414359_KO0,12_KE13,18.htm?jl=1009342825596",Scape,3.4,Microsoft Office,Europe,521900000,678470000
Ad Operations Specialist,"Strong knowledge of ad tech on the sell-side or buy-side of the industry including ad servers, SSPs, DSPs, DMPs, CRMs, fraud and brand safety tools, tag...","https://www.glassdoor.co.uk/job-listing/ad-operations-specialist-newsroom-ai-JV_IC2671300_KO0,24_KE25,36.htm?jl=1008230561600",Hidden for privacy reasons,0.0,Communication skills,Europe,730660000,1607452000
Investment Management - Fixed Income ESG Strategy - Analyst,"Prior experience working in a sustainability related role, preferably sustainable investing, sustainability consulting, or ESG research, developing and/or...","https://www.glassdoor.co.uk/job-listing/investment-management-fixed-income-esg-strategy-analyst-morgan-stanley-JV_IC2671300_KO0,55_KE56,70.htm?jl=1009342570328",Morgan Stanley,3.9,"Data modelling, Analysis skills, Accounting",Europe,939420000,1732708000
Customer Success Agent (Curve Credit),Report queries and complaints raised by customers to the appropriate departments or members of staff. Be able to demonstrate an understanding of identifying...,"https://www.glassdoor.co.uk/job-listing/customer-success-agent-curve-credit-curve-JV_IC3280589_KO0,35_KE36,41.htm?jl=1009339838546",Curve,3.1,"Customer service, Communication skills",Europe,501024000,647156000
Paralegal,"Fee-earning activities may include research, note taking at meetings or investigations, involvement in court and tribunal cases - for example the preparation of...","https://www.glassdoor.co.uk/job-listing/paralegal-lewis-silkin-llp-JV_IC3380454_KO0,9_KE10,26.htm?jl=1009329461112",Lewis Silkin LLP,3.7,"Microsoft Office, Business development, Analysis skills, Legal drafting, Organisational skills",Europe,542776000,605404000
Live Chat Representative,"Acting as the first line of support for any incoming questions or queries that our customers have, predominantly via live chat, but sometimes via email, phone...","https://www.glassdoor.co.uk/job-listing/live-chat-representative-street-group-JV_IC2691218_KO0,24_KE25,37.htm?jl=1009318297414",Street Group,4.9,"Customer service, English, IT, Customer support, Communication skills",Europe,521900000,678470000
Administrator,"*Engaging Communication:* Answering phones, taking messages, and handling calls with a confident and friendly manner. Customer service: 3 years (preferred)....","https://www.glassdoor.co.uk/job-listing/administrator-beechwood-trees-and-landscapes-ltd-JV_IC3282857_KO0,13_KE14,48.htm?jl=1009330706585",Hidden for privacy reasons,0.0,"Microsoft Powerpoint, Microsoft Word, Microsoft Excel, Customer service, Administrative experience",Europe,521900000,678470000
Smartphone Repair Technician,"Welcome and help customers that enter our stores whether they need tech support, advice, or to purchase an accessory from us....","https://www.glassdoor.co.uk/job-listing/smartphone-repair-technician-ismash-JV_IC2671300_KO0,28_KE29,35.htm?jl=1007750629979",iSmash,3.7,IT,Europe,501024000,521900000
Account Executive (120k OTE) - London - Fast-Growing Tech Company,Achieve sales targets by closing outbound accounts from Mid-Market to Enterprise Customers. 2+ years of proven ability in managing complex 3-9 month SaaS sales...,"https://www.glassdoor.co.uk/job-listing/account-executive-120k-ote-london-fast-growing-tech-company-kovai-co-JV_IC2671300_KO0,59_KE60,68.htm?jl=1009336054766",Kovai.co,4.2,"Sales, IT, VMWare, AI, Communication skills",Europe,1356940000,1878840000
Financial Analyst II,Create objective analyses and processes for a fast-growing tech company to scale efficiently and make data-driven decisions....,"https://www.glassdoor.co.uk/job-listing/financial-analyst-ii-canonical-JV_IC3307084_KO0,20_KE21,30.htm?jl=1008936143412",Canonical,3.1,"Business intelligence, ERP systems, English, Analysis skills, Communication skills",Europe,793288000,1252560000
Desktop Engineer L1,Troubleshoot PC related problems at the direction of CLIENT level 2 or SPOC. Daily tape change in support of local Backup Routine in required sites....,"https://www.glassdoor.co.uk/job-listing/desktop-engineer-l1-iron-systems-JV_IC2687487_KO0,19_KE20,32.htm?jl=1009337715233",Iron Systems,3.4,"SCCM, English, Windows, Technical support",Europe,730660000,1231684000
Power BI Developer,Due to continued growth and demand for their products they now urgently need a Power BI Engineer. Knowledge of SQL or Power Automate would be a bonus....,"https://www.glassdoor.co.uk/job-listing/power-bi-developer-noa-JV_IC3253143_KO0,18_KE19,22.htm?jl=1009327818403",Noa,4.0,"Power BI, Microsoft Excel, SQL, Pivot tables",Europe,1043800000,1356940000
