"title","description","url","company","rating","skills","location","salary_min","salary_max"
"Specialist, Paid Social","A generous 25 days annual leave + your birthday off + 2 MIND\n              mental health days + 1 volunteering day + scaling additional leave\n              from year 2 and more!…","https://www.glassdoor.co.uk/job-listing/specialist-paid-social-the-reload-group-JV_IC2671300_KO0,22_KE23,39.htm?jl=1009312501230","The Reload Group","5.0","Analysis skills, Google Ads","Europe","668032000","876792000"
"VP of Communications","Understand key markets, customers, competitors, and regulatory\n              landscape from an eCommerce perspective. A one-off remote-working\n              budget to help you set up your……","https://www.glassdoor.co.uk/job-listing/vp-of-communications-truelayer-JV_IC2671300_KO0,20_KE21,30.htm?jl=1009328049427","TrueLayer","4.1","Leadership, Communication skills","Europe","1628328000","2505120000"
"Tech Lead","The Tech Lead role offers an exciting chance to shape the future\n              of our products and services, empowering customers and third\n              parties to seamlessly plan and……","https://www.glassdoor.co.uk/job-listing/tech-lead-global-radio-services-JV_IC2671300_KO0,9_KE10,31.htm?jl=1009254968275","Global Radio Services","3.6","Test automation, Java, Distributed systems,\n              Mentoring, APIs","Europe","1544824000","1607452000"
"Graduate - QA Automation Engineer","We expect a lot from our Graduates and will encourage you to bring\n              innovative ideas to add real value for our customers, in an\n              environment where ambition for……","https://www.glassdoor.co.uk/job-listing/graduate-qa-automation-engineer-sage-JV_IC3381231_KO0,31_KE32,36.htm?jl=1009338663016","Sage","4.0","Sage, Communication skills","Europe","939420000","1503072000"
"Data Engineer","At Barclays, we offer a hybrid working experience that blends the\n              positives of working alongside colleagues at our onsite locations,\n              together with working from……","https://www.glassdoor.co.uk/job-listing/data-engineer-barclays-JV_IC3314102_KO0,13_KE14,22.htm?jl=1009336926749","Barclays","3.9","Software development, Financial services, Banking","Europe","897668000","1503072000"
"Room Attendant","A friendly personality with customers and staff alike. Access to\n              your wages as you earn, well being and finance webinars, ability\n              to create savings pots, and……","https://www.glassdoor.co.uk/job-listing/room-attendant-surya-hotels-JV_IC3294066_KO0,14_KE15,27.htm?jl=1009336970453","Surya Hotels","2.3","Hospitality","Europe","501024000","814164000"
"Technical Scrum Master","In this role, you will be partnering with business stakeholders to\n              ensure that the long-term strategies and vision are defined as\n              measurable goals and……","https://www.glassdoor.co.uk/job-listing/technical-scrum-master-macquarie-group-limited-JV_IC2671300_KO0,22_KE23,46.htm?jl=1009342530305","Macquarie Group Limited","3.9","Scrum, Agile","Europe","1878840000","2630376000"
"Executive Assistant","You will have worked in a fast-paced environment in either,\n              tech/engineering or a consumer product focused company. 5 extra\n              days per year to buy (or sell).…","https://www.glassdoor.co.uk/job-listing/executive-assistant-vertical-aerospace-JV_IC2671300_KO0,19_KE20,38.htm?jl=1009291347167","Vertical Aerospace","3.4","Microsoft Office, Communication skills","Europe","835040000","981172000"
"Cabinet Policy and Research Officer","You will be highly motivated and proactive with strong\n              organisational and communication skills and a good knowledge of\n              the issues facing local government and……","https://www.glassdoor.co.uk/job-listing/cabinet-policy-and-research-officer-hackney-borough-council-JV_IC2686515_KO0,35_KE36,59.htm?jl=1009332245192","Hackney Borough Council","3.7","Organisational skills, AI, Communication skills","Europe","918544000","939420000"
"Customer Service Advisor (Zero Carbon Living)","Engaging with OVO's customers, communicating with passion across\n              phone, email and web chat contacts. As a Zero Carbon Living\n              Advisor, your role is to provide……","https://www.glassdoor.co.uk/job-listing/customer-service-advisor-zero-carbon-living-ovo-energy-JV_IC3280589_KO0,43_KE44,54.htm?jl=1009280119324","OVO Energy","3.4","","Europe","480148000","624192400"
"Digital Marketing Graduate","In addition to the benefits above, certain roles are also eligible\n              for additional benefits and rewards including annual bonuses and\n              sales incentives based on……","https://www.glassdoor.co.uk/job-listing/digital-marketing-graduate-canonical-JV_IC3307084_KO0,26_KE27,36.htm?jl=1009331238148","Canonical","3.1","Lead generation, Driving","Europe","981172000","1628328000"
"Customer Experience Agent - Weekend Shifts","Uncapped commission (avg. realistic £2,500 per annum, all sales\n              are warm sales!). Ability to build strong rapport quickly and\n              confidently with customers.…","https://www.glassdoor.co.uk/job-listing/customer-experience-agent-weekend-shifts-bark-JV_IC2671300_KO0,40_KE41,45.htm?jl=1009137515973","Bark","3.6","Sales, Customer service, Computer literacy, Zendesk","Europe","501024000","542776000"
"Junior Research Executive","And we partner with businesses to ensure they understand their\n              customers inside-out. Other perks include - gym discounts, dental\n              cover, season ticket loan,……","https://www.glassdoor.co.uk/job-listing/junior-research-executive-kokoro-global-JV_IC2669825_KO0,25_KE26,39.htm?jl=1009323229387","Hidden for privacy reasons","0.0","Microsoft Office","Europe","459272000","597053600"
"Insight Analyst","A full social calendar with a budget per person and 1 social event\n              per month. Private medical insurance with access to EAP. Top Apple\n              equipment to use at work.…","https://www.glassdoor.co.uk/job-listing/insight-analyst-impression-digital-JV_IC3527944_KO0,15_KE16,34.htm?jl=1009321941736","Impression Digital","4.9","Data analysis skills, IT","Europe","459272000","597053600"
"Partnerships Manager","I execute brilliantly on clear priorities that add value to our\n              customers and the wider business. The Partnerships Professional\n              will take an active role in……","https://www.glassdoor.co.uk/job-listing/partnerships-manager-ee-JV_IC2671300_KO0,20_KE21,23.htm?jl=1009331607925","EE","3.5","Microsoft Powerpoint, Presentation skills, IT","Europe","647156000","1085552000"
"Studio Tech / Signage Designer","Additionally, you will be required to gather necessary information\n              from site surveys, e-mails and phone calls with the client and\n              architectural drawings.…","https://www.glassdoor.co.uk/job-listing/studio-tech-signage-designer-douglas-signs-JV_IC3294276_KO0,28_KE29,42.htm?jl=1009336853486","Hidden for privacy reasons","0.0","Adobe Photoshop, Adobe Illustrator, Adobe Creative\n              Suite, Communication skills","Europe","542776000","705608800"
"Solutions Support Technician","Working within a post-sales support environment the Solutions\n              Support Technican will respond to support incidents and service\n              requests from CMS customers.…","https://www.glassdoor.co.uk/job-listing/solutions-support-technician-cms-distribution-JV_IC2698423_KO0,28_KE29,45.htm?jl=1009150228844","CMS Distribution","3.9","Microsoft Windows Server, Windows, Technical\n              support, Linux","Europe","584528000","759886400"
"Tech Recruiter","If you want to work from home 2 days per week because you need to\n              look after your Cat or make sure you can do your washing and\n              ironing between work calls/emails……","https://www.glassdoor.co.uk/job-listing/tech-recruiter-ifindtech-JV_IC2671300_KO0,14_KE15,24.htm?jl=1009099331498","Hidden for privacy reasons","0.0","Rust, Business development, Contracts","Europe","438396000","772412000"
"Insight Analyst","Insights & Analysis - Prioritising and completing a range of\n              analytical tasks using large complex data sets to provide the\n              commercial teams with insights……","https://www.glassdoor.co.uk/job-listing/insight-analyst-just-eat-takeaway-com-JV_IC2671300_KO0,15_KE16,37.htm?jl=1009093607036","Just Eat Takeaway.com","3.8","Power BI, Sales, SAS, R, Data analysis skills","Europe","939420000","1607452000"
"Talented Creatives Wanted for Remarkable Agency!","Must have at least 3 years of experience in an events environment\n              and can travel internationally regularly. Our agency harnesses\n              decades of startup experience,……","https://www.glassdoor.co.uk/job-listing/talented-creatives-wanted-for-remarkable-agency-russiandoll-JV_IC3313687_KO0,47_KE48,59.htm?jl=1009339716282","Hidden for privacy reasons","0.0","Adobe Creative Suite, Communication skills","Europe","521900000","939420000"
"BTEC Tech Awards 2022 - Moderator (New Specifications)","Moderators are responsible for moderating centres’ assessment of\n              candidates’ work in accordance with the agreed assessment criteria\n              and the awarding……","https://www.glassdoor.co.uk/job-listing/btec-tech-awards-2022-moderator-new-specifications-pearson-JV_IC2671300_KO0,50_KE51,58.htm?jl=1008181780935","Pearson","3.8","Teaching","Europe","563652000","647156000"
